@RELATION AirBnB

@ATTRIBUTE room_type STRING
@ATTRIBUTE neighborhood STRING
@ATTRIBUTE reviews INTEGER
@ATTRIBUTE overall_satisfaction REAL
@ATTRIBUTE accommodates INTEGER
@ATTRIBUTE bedrooms REAL
@ATTRIBUTE price REAL
@ATTRIBUTE latitude REAL
@ATTRIBUTE longitude REAL

@DATA
Entire home/apt,Sant Martí,5,5.0,16,6.0,901.0,41.392,2.191
Entire home/apt,Eixample,15,5.0,9,4.0,842.0,41.392,2.166
Entire home/apt,Eixample,12,4.5,10,5.0,1022.0,41.392,2.164
Entire home/apt,Sant Martí,5,4.5,8,3.0,843.0,41.404,2.215
Entire home/apt,Eixample,6,5.0,16,9.0,961.0,41.396,2.169
Entire home/apt,Eixample,9,5.0,4,2.0,541.0,41.393,2.166
Entire home/apt,Eixample,3,5.0,8,4.0,720.0,41.395,2.155
Entire home/apt,Eixample,10,5.0,6,3.0,541.0,41.386,2.153
Entire home/apt,Eixample,17,4.5,11,4.0,539.0,41.387,2.167
Entire home/apt,Eixample,8,5.0,6,2.0,541.0,41.388,2.152
Entire home/apt,Sant Martí,3,5.0,10,4.0,597.0,41.409,2.217
Entire home/apt,Eixample,59,4.5,10,4.0,541.0,41.386,2.152
Entire home/apt,Sant Martí,8,4.5,10,4.0,660.0,41.407,2.212
Entire home/apt,Ciutat Vella,3,4.5,16,10.0,602.0,41.383,2.171
Entire home/apt,Eixample,18,4.5,9,4.0,541.0,41.386,2.152
Entire home/apt,Eixample,18,4.5,10,5.0,613.0,41.386,2.163
Entire home/apt,Eixample,8,5.0,4,2.0,541.0,41.390,2.173
Entire home/apt,Horta-Guinardó,29,5.0,7,4.0,541.0,41.416,2.174
Entire home/apt,Eixample,41,5.0,12,5.0,602.0,41.392,2.173
Entire home/apt,Sant Martí,3,4.5,6,3.0,602.0,41.408,2.214
Entire home/apt,Sant Martí,14,5.0,10,5.0,583.0,41.406,2.216
Entire home/apt,Gràcia,32,4.5,8,4.0,602.0,41.407,2.153
Entire home/apt,Ciutat Vella,73,5.0,10,4.0,541.0,41.380,2.172
Entire home/apt,Sant Martí,35,5.0,10,5.0,721.0,41.398,2.192
Entire home/apt,Eixample,18,5.0,6,3.0,706.0,41.394,2.162
Entire home/apt,Eixample,9,5.0,6,3.0,599.0,41.391,2.164
Entire home/apt,Eixample,11,4.5,10,5.0,354.0,41.388,2.170
Entire home/apt,Sant Martí,9,4.5,8,4.0,481.0,41.404,2.215
Entire home/apt,Sants-Montjuïc,34,4.0,5,3.0,324.0,41.365,2.133
Entire home/apt,Sants-Montjuïc,9,4.5,7,3.0,361.0,41.373,2.134
Entire home/apt,Eixample,23,4.5,16,6.0,361.0,41.389,2.161
Entire home/apt,Ciutat Vella,36,4.5,8,3.0,365.0,41.378,2.177
Entire home/apt,Eixample,98,5.0,6,3.0,480.0,41.402,2.173
Entire home/apt,Eixample,17,4.5,10,5.0,420.0,41.387,2.170
Entire home/apt,Sant Martí,12,5.0,10,5.0,431.0,41.390,2.193
Entire home/apt,Sant Martí,9,4.5,8,4.0,433.0,41.390,2.195
Entire home/apt,Sant Martí,22,4.5,6,3.0,469.0,41.403,2.212
Entire home/apt,Eixample,57,5.0,6,2.0,343.0,41.388,2.166
Entire home/apt,Ciutat Vella,24,5.0,10,5.0,489.0,41.384,2.164
Entire home/apt,Eixample,41,5.0,10,5.0,413.0,41.395,2.174
Entire home/apt,Eixample,3,4.5,9,5.0,481.0,41.386,2.165
Entire home/apt,Eixample,7,5.0,10,5.0,422.0,41.401,2.181
Entire home/apt,Eixample,34,4.5,10,4.0,515.0,41.390,2.166
Entire home/apt,Ciutat Vella,5,4.5,5,2.0,348.0,41.382,2.166
Entire home/apt,Eixample,37,5.0,4,2.0,361.0,41.389,2.158
Entire home/apt,Eixample,12,5.0,10,4.0,457.0,41.386,2.166
Entire home/apt,Eixample,17,5.0,4,2.0,475.0,41.387,2.166
Entire home/apt,Eixample,25,5.0,8,3.0,409.0,41.385,2.163
Entire home/apt,Eixample,35,5.0,8,3.0,384.0,41.385,2.163
Entire home/apt,Eixample,33,5.0,11,5.0,420.0,41.388,2.167
Entire home/apt,Ciutat Vella,20,5.0,8,3.0,409.0,41.377,2.177
Entire home/apt,Eixample,9,4.5,6,3.0,354.0,41.394,2.165
Entire home/apt,Ciutat Vella,13,4.5,8,3.0,409.0,41.378,2.179
Entire home/apt,Sarrià-Sant Gervasi,103,5.0,12,6.0,361.0,41.395,2.153
Entire home/apt,Eixample,5,4.0,8,3.0,451.0,41.393,2.168
Entire home/apt,Eixample,9,4.5,6,3.0,348.0,41.379,2.146
Entire home/apt,Eixample,19,5.0,9,5.0,396.0,41.400,2.173
Entire home/apt,Eixample,108,5.0,16,6.0,390.0,41.398,2.163
Entire home/apt,Eixample,18,4.5,8,3.0,420.0,41.387,2.167
Entire home/apt,Eixample,27,5.0,4,2.0,337.0,41.390,2.169
Entire home/apt,Eixample,169,5.0,12,6.0,397.0,41.394,2.160
Entire home/apt,Sarrià-Sant Gervasi,13,4.0,8,4.0,216.0,41.420,2.099
Entire home/apt,Sants-Montjuïc,4,4.5,8,3.0,240.0,41.377,2.131
Entire home/apt,Les Corts,10,4.5,8,4.0,265.0,41.378,2.124
Entire home/apt,Sants-Montjuïc,51,4.5,8,3.0,240.0,41.377,2.137
Entire home/apt,Sants-Montjuïc,21,5.0,6,4.0,249.0,41.376,2.134
Entire home/apt,Sants-Montjuïc,3,4.5,8,4.0,301.0,41.375,2.140
Entire home/apt,Sants-Montjuïc,3,3.0,8,4.0,301.0,41.375,2.141
Entire home/apt,Sants-Montjuïc,10,4.0,8,4.0,301.0,41.375,2.141
Entire home/apt,Sants-Montjuïc,8,4.0,4,2.0,222.0,41.372,2.140
Entire home/apt,Sarrià-Sant Gervasi,3,4.0,6,4.0,240.0,41.415,2.111
Entire home/apt,Les Corts,31,4.5,5,4.0,226.0,41.385,2.128
Entire home/apt,Sarrià-Sant Gervasi,14,4.5,6,4.0,216.0,41.395,2.141
Entire home/apt,Les Corts,16,4.5,14,5.0,228.0,41.384,2.139
Entire home/apt,Ciutat Vella,68,4.5,4,2.0,276.0,41.380,2.174
Entire home/apt,Gràcia,44,4.0,7,4.0,216.0,41.412,2.140
Entire home/apt,Sants-Montjuïc,24,4.0,3,0.0,216.0,41.374,2.140
Entire home/apt,Les Corts,6,5.0,4,3.0,276.0,41.381,2.130
Entire home/apt,Sarrià-Sant Gervasi,23,4.5,6,3.0,259.0,41.392,2.123
Entire home/apt,Les Corts,8,5.0,5,3.0,269.0,41.387,2.135
Entire home/apt,Les Corts,18,4.5,5,3.0,268.0,41.385,2.138
Entire home/apt,Eixample,9,5.0,7,3.0,216.0,41.375,2.164
Entire home/apt,Sants-Montjuïc,14,4.5,10,4.0,216.0,41.371,2.149
Entire home/apt,Sants-Montjuïc,3,4.0,5,3.0,228.0,41.372,2.164
Entire home/apt,Sants-Montjuïc,6,3.0,10,4.0,305.0,41.373,2.155
Entire home/apt,Sants-Montjuïc,12,4.0,10,3.0,256.0,41.375,2.143
Entire home/apt,Eixample,10,4.0,10,5.0,240.0,41.381,2.159
Entire home/apt,Eixample,13,5.0,6,3.0,240.0,41.376,2.155
Entire home/apt,Sants-Montjuïc,75,5.0,3,2.0,216.0,41.374,2.156
Entire home/apt,Sants-Montjuïc,23,4.5,5,2.0,216.0,41.373,2.160
Entire home/apt,Ciutat Vella,40,4.0,10,4.0,307.0,41.380,2.172
Entire home/apt,Eixample,73,4.5,6,3.0,240.0,41.378,2.159
Entire home/apt,Les Corts,32,4.5,9,4.0,259.0,41.391,2.142
Entire home/apt,Eixample,9,5.0,7,3.0,235.0,41.382,2.159
Entire home/apt,Eixample,10,4.0,10,4.0,209.0,41.382,2.154
Entire home/apt,Sarrià-Sant Gervasi,37,5.0,7,4.0,229.0,41.394,2.147
Entire home/apt,Sarrià-Sant Gervasi,6,5.0,6,3.0,240.0,41.395,2.146
Entire home/apt,Eixample,4,4.5,7,4.0,216.0,41.381,2.153
Entire home/apt,Eixample,34,4.5,9,5.0,267.0,41.375,2.155
Entire home/apt,Sants-Montjuïc,5,5.0,6,3.0,240.0,41.372,2.147
Entire home/apt,Sants-Montjuïc,41,4.5,8,4.0,239.0,41.374,2.171
Entire home/apt,Sants-Montjuïc,5,4.5,6,3.0,216.0,41.373,2.162
Entire home/apt,Ciutat Vella,6,5.0,7,3.0,307.0,41.378,2.167
Entire home/apt,Ciutat Vella,6,4.5,4,0.0,210.0,41.383,2.182
Entire home/apt,Ciutat Vella,16,4.5,11,3.0,301.0,41.380,2.176
Entire home/apt,Eixample,41,4.5,6,3.0,209.0,41.391,2.167
Entire home/apt,Ciutat Vella,11,4.5,12,4.0,239.0,41.381,2.179
Entire home/apt,Ciutat Vella,56,4.5,6,3.0,222.0,41.375,2.174
Entire home/apt,Sants-Montjuïc,3,5.0,10,3.0,217.0,41.372,2.164
Entire home/apt,Eixample,32,5.0,4,1.0,216.0,41.388,2.170
Entire home/apt,Eixample,10,4.0,10,5.0,303.0,41.383,2.156
Entire home/apt,Sants-Montjuïc,5,4.5,5,3.0,235.0,41.371,2.163
Entire home/apt,Ciutat Vella,31,4.5,8,4.0,235.0,41.376,2.174
Entire home/apt,Sants-Montjuïc,9,3.5,7,3.0,216.0,41.373,2.167
Entire home/apt,Eixample,83,4.5,12,5.0,276.0,41.383,2.161
Entire home/apt,Eixample,17,5.0,10,5.0,252.0,41.376,2.160
Entire home/apt,Sants-Montjuïc,7,4.0,6,2.0,229.0,41.373,2.168
Entire home/apt,Sants-Montjuïc,9,4.0,10,4.0,251.0,41.373,2.162
Entire home/apt,Sants-Montjuïc,46,5.0,8,4.0,216.0,41.373,2.165
Entire home/apt,Eixample,68,5.0,6,3.0,301.0,41.392,2.173
Entire home/apt,Sants-Montjuïc,107,4.5,8,4.0,301.0,41.374,2.170
Entire home/apt,Sants-Montjuïc,12,4.5,7,3.0,216.0,41.374,2.168
Entire home/apt,Sants-Montjuïc,7,4.5,7,3.0,216.0,41.373,2.169
Entire home/apt,Sants-Montjuïc,11,4.5,6,3.0,216.0,41.374,2.169
Entire home/apt,Sants-Montjuïc,3,4.5,9,5.0,301.0,41.374,2.168
Entire home/apt,Eixample,25,4.0,10,3.0,301.0,41.392,2.177
Entire home/apt,Ciutat Vella,105,4.0,2,1.0,42.0,41.384,2.179
Entire home/apt,Sant Martí,23,4.0,10,4.0,361.0,41.403,2.214
Entire home/apt,Ciutat Vella,24,4.5,10,5.0,361.0,41.386,2.183
Entire home/apt,Eixample,10,5.0,6,3.0,318.0,41.393,2.149
Entire home/apt,Eixample,64,4.5,6,3.0,433.0,41.393,2.176
Entire home/apt,Eixample,3,4.5,7,3.0,420.0,41.392,2.163
Entire home/apt,Eixample,6,5.0,4,2.0,433.0,41.381,2.159
Entire home/apt,Sant Martí,9,4.5,9,4.0,240.0,41.387,2.198
Entire home/apt,Sants-Montjuïc,119,5.0,7,3.0,264.0,41.374,2.175
Entire home/apt,Ciutat Vella,23,5.0,3,1.0,239.0,41.382,2.183
Entire home/apt,Eixample,5,5.0,2,1.0,222.0,41.391,2.156
Entire home/apt,Eixample,11,4.5,4,1.0,210.0,41.388,2.151
Entire home/apt,Eixample,19,4.0,10,4.0,240.0,41.382,2.157
Entire home/apt,Eixample,15,4.5,8,3.0,301.0,41.385,2.160
Entire home/apt,Eixample,36,4.5,5,2.0,301.0,41.388,2.152
Entire home/apt,Eixample,5,3.5,5,3.0,216.0,41.382,2.154
Entire home/apt,Eixample,7,4.5,3,2.0,240.0,41.379,2.147
Entire home/apt,Eixample,9,4.5,4,1.0,216.0,41.391,2.151
Entire home/apt,Eixample,25,4.5,7,3.0,239.0,41.380,2.159
Entire home/apt,Eixample,9,4.5,4,2.0,240.0,41.388,2.151
Entire home/apt,Eixample,21,4.0,9,4.0,239.0,41.379,2.153
Entire home/apt,Eixample,21,4.5,10,5.0,307.0,41.381,2.160
Entire home/apt,Ciutat Vella,41,5.0,9,3.0,237.0,41.381,2.169
Entire home/apt,Eixample,7,4.0,10,5.0,252.0,41.381,2.159
Entire home/apt,Eixample,14,4.5,12,4.0,301.0,41.385,2.159
Entire home/apt,Eixample,56,4.0,7,3.0,216.0,41.387,2.157
Entire home/apt,Eixample,13,4.5,6,3.0,217.0,41.378,2.161
Entire home/apt,Ciutat Vella,3,4.5,4,1.0,240.0,41.380,2.163
Entire home/apt,Eixample,26,4.5,6,2.0,222.0,41.387,2.165
Entire home/apt,Ciutat Vella,3,3.5,6,2.0,222.0,41.379,2.168
Entire home/apt,Ciutat Vella,13,4.0,6,3.0,210.0,41.384,2.165
Entire home/apt,Eixample,87,4.5,8,4.0,301.0,41.386,2.159
Entire home/apt,Ciutat Vella,15,5.0,12,4.0,301.0,41.385,2.166
Entire home/apt,Gràcia,6,5.0,6,3.0,218.0,41.395,2.156
Entire home/apt,Eixample,3,4.0,4,2.0,216.0,41.394,2.156
Entire home/apt,Eixample,14,4.5,6,4.0,210.0,41.389,2.158
Entire home/apt,Eixample,4,5.0,5,2.0,271.0,41.380,2.158
Entire home/apt,Sarrià-Sant Gervasi,11,5.0,7,4.0,235.0,41.395,2.150
Entire home/apt,Ciutat Vella,21,4.5,6,2.0,207.0,41.386,2.174
Entire home/apt,Ciutat Vella,4,4.5,4,1.0,301.0,41.381,2.172
Entire home/apt,Ciutat Vella,35,4.5,9,4.0,307.0,41.378,2.172
Entire home/apt,Ciutat Vella,48,4.5,10,4.0,307.0,41.378,2.170
Entire home/apt,Ciutat Vella,3,4.5,3,1.0,282.0,41.381,2.171
Entire home/apt,Eixample,5,5.0,6,2.0,210.0,41.391,2.170
Entire home/apt,Eixample,4,5.0,2,1.0,210.0,41.387,2.166
Entire home/apt,Eixample,3,4.5,5,3.0,301.0,41.390,2.163
Entire home/apt,Eixample,8,5.0,5,2.0,301.0,41.391,2.170
Entire home/apt,Eixample,42,5.0,7,3.0,217.0,41.389,2.167
Entire home/apt,Ciutat Vella,11,3.0,8,3.0,246.0,41.377,2.171
Entire home/apt,Eixample,4,5.0,2,1.0,222.0,41.385,2.165
Entire home/apt,Eixample,7,5.0,4,2.0,216.0,41.391,2.164
Entire home/apt,Ciutat Vella,5,4.0,6,3.0,288.0,41.376,2.171
Entire home/apt,Eixample,19,5.0,6,2.0,210.0,41.390,2.170
Entire home/apt,Ciutat Vella,17,4.5,10,4.0,301.0,41.386,2.172
Entire home/apt,Ciutat Vella,5,4.0,4,2.0,288.0,41.380,2.170
Entire home/apt,Ciutat Vella,25,5.0,2,1.0,216.0,41.380,2.171
Entire home/apt,Eixample,9,4.5,5,2.0,216.0,41.386,2.164
Entire home/apt,Ciutat Vella,32,4.5,10,4.0,307.0,41.378,2.171
Entire home/apt,Eixample,4,5.0,5,2.0,300.0,41.382,2.161
Entire home/apt,Eixample,24,4.5,4,2.0,215.0,41.387,2.167
Entire home/apt,Ciutat Vella,3,4.0,6,2.0,288.0,41.381,2.165
Entire home/apt,Ciutat Vella,72,4.5,11,5.0,246.0,41.382,2.169
Entire home/apt,Eixample,16,5.0,5,2.0,235.0,41.386,2.162
Entire home/apt,Eixample,16,5.0,5,3.0,295.0,41.385,2.169
Entire home/apt,Eixample,51,4.5,16,4.0,301.0,41.390,2.175
Entire home/apt,Ciutat Vella,77,4.5,10,4.0,301.0,41.379,2.175
Entire home/apt,Ciutat Vella,12,4.5,4,2.0,240.0,41.376,2.177
Entire home/apt,Ciutat Vella,3,4.5,2,1.0,216.0,41.377,2.190
Entire home/apt,Ciutat Vella,24,4.0,6,3.0,222.0,41.380,2.176
Entire home/apt,Ciutat Vella,46,4.0,6,3.0,265.0,41.378,2.173
Entire home/apt,Ciutat Vella,20,4.5,10,4.0,265.0,41.385,2.173
Entire home/apt,Ciutat Vella,10,4.5,4,2.0,222.0,41.386,2.175
Entire home/apt,Ciutat Vella,3,4.5,4,2.0,232.0,41.383,2.186
Entire home/apt,Ciutat Vella,16,5.0,4,2.0,252.0,41.382,2.177
Entire home/apt,Ciutat Vella,6,5.0,2,1.0,301.0,41.380,2.186
Entire home/apt,Ciutat Vella,105,4.5,6,3.0,252.0,41.381,2.181
Entire home/apt,Eixample,4,4.5,6,2.0,210.0,41.390,2.166
Entire home/apt,Eixample,60,4.0,8,5.0,216.0,41.394,2.166
Entire home/apt,Eixample,3,4.5,6,3.0,297.0,41.402,2.172
Entire home/apt,Eixample,3,3.0,2,1.0,271.0,41.392,2.162
Entire home/apt,Eixample,28,4.0,6,3.0,262.0,41.402,2.171
Entire home/apt,Eixample,4,4.0,8,3.0,229.0,41.392,2.170
Entire home/apt,Eixample,5,4.5,4,2.0,252.0,41.392,2.172
Entire home/apt,Eixample,81,4.5,7,3.0,297.0,41.389,2.163
Entire home/apt,Eixample,3,4.5,4,1.0,282.0,41.393,2.162
Entire home/apt,Eixample,71,4.5,8,3.0,256.0,41.396,2.169
Entire home/apt,Eixample,57,4.5,14,6.0,301.0,41.391,2.177
Entire home/apt,Eixample,49,4.5,16,4.0,301.0,41.392,2.174
Entire home/apt,Eixample,4,5.0,4,2.0,240.0,41.391,2.174
Entire home/apt,Eixample,5,3.0,8,4.0,254.0,41.390,2.173
Entire home/apt,Eixample,21,4.5,6,3.0,222.0,41.394,2.175
Entire home/apt,Eixample,63,4.5,10,3.0,224.0,41.395,2.174
Entire home/apt,Eixample,40,4.0,6,3.0,265.0,41.396,2.172
Entire home/apt,Eixample,44,5.0,6,3.0,348.0,41.391,2.163
Entire home/apt,Eixample,15,4.5,2,1.0,367.0,41.389,2.164
Entire home/apt,Eixample,5,5.0,6,2.0,348.0,41.387,2.169
Entire home/apt,Eixample,13,4.5,7,4.0,359.0,41.391,2.149
Entire home/apt,Eixample,41,5.0,16,9.0,405.0,41.390,2.165
Entire home/apt,Eixample,23,5.0,6,3.0,475.0,41.390,2.157
Entire home/apt,Eixample,12,5.0,7,3.0,445.0,41.388,2.169
Entire home/apt,Ciutat Vella,15,4.5,8,3.0,365.0,41.376,2.177
Entire home/apt,Gràcia,3,5.0,4,2.0,409.0,41.402,2.154
Entire home/apt,Eixample,16,5.0,10,4.0,417.0,41.389,2.164
Entire home/apt,Gràcia,34,4.5,14,6.0,476.0,41.414,2.147
Entire home/apt,Eixample,3,5.0,14,6.0,480.0,41.392,2.168
Entire home/apt,Sarrià-Sant Gervasi,102,4.5,13,6.0,419.0,41.407,2.138
Entire home/apt,Sarrià-Sant Gervasi,10,4.5,9,4.0,420.0,41.400,2.138
Entire home/apt,Sants-Montjuïc,5,5.0,9,5.0,433.0,41.373,2.168
Entire home/apt,Eixample,3,5.0,2,1.0,481.0,41.396,2.176
Entire home/apt,Eixample,55,5.0,4,2.0,420.0,41.386,2.168
Entire home/apt,Sarrià-Sant Gervasi,149,5.0,4,2.0,361.0,41.406,2.148
Entire home/apt,Gràcia,12,5.0,8,3.0,409.0,41.407,2.155
Entire home/apt,Sants-Montjuïc,83,5.0,4,2.0,408.0,41.373,2.136
Entire home/apt,Sants-Montjuïc,31,4.0,10,4.0,276.0,41.353,2.147
Entire home/apt,Ciutat Vella,13,4.0,5,2.0,210.0,41.382,2.164
Entire home/apt,Eixample,7,5.0,3,1.0,229.0,41.394,2.172
Entire home/apt,Sant Martí,83,5.0,4,1.0,216.0,41.397,2.202
Entire home/apt,Sant Martí,3,4.5,6,2.0,297.0,41.405,2.214
Entire home/apt,Sants-Montjuïc,26,4.0,12,5.0,301.0,41.353,2.146
Entire home/apt,Ciutat Vella,16,5.0,4,2.0,287.0,41.383,2.178
Entire home/apt,Sarrià-Sant Gervasi,9,4.5,7,3.0,210.0,41.394,2.133
Entire home/apt,Gràcia,4,5.0,4,3.0,235.0,41.404,2.160
Entire home/apt,Sarrià-Sant Gervasi,26,4.5,8,4.0,216.0,41.428,2.091
Entire home/apt,Ciutat Vella,7,4.5,8,3.0,297.0,41.383,2.166
Entire home/apt,Eixample,52,4.5,11,4.0,265.0,41.391,2.163
Entire home/apt,Eixample,12,4.5,8,4.0,246.0,41.394,2.165
Entire home/apt,Eixample,8,4.5,1,1.0,216.0,41.390,2.172
Entire home/apt,Eixample,37,4.5,7,3.0,298.0,41.395,2.169
Entire home/apt,Eixample,3,4.5,4,2.0,252.0,41.393,2.165
Entire home/apt,Ciutat Vella,8,4.5,4,1.0,301.0,41.383,2.171
Entire home/apt,Eixample,96,4.5,10,5.0,301.0,41.390,2.165
Entire home/apt,Eixample,4,5.0,8,3.0,276.0,41.393,2.170
Entire home/apt,Eixample,86,4.5,12,6.0,295.0,41.386,2.165
Entire home/apt,Eixample,8,4.5,8,3.0,250.0,41.386,2.167
Entire home/apt,Eixample,23,5.0,4,1.0,229.0,41.388,2.169
Entire home/apt,Eixample,19,4.5,7,4.0,240.0,41.394,2.167
Entire home/apt,Ciutat Vella,3,5.0,4,2.0,254.0,41.381,2.171
Entire home/apt,Ciutat Vella,5,5.0,6,2.0,252.0,41.386,2.174
Entire home/apt,Eixample,143,5.0,10,6.0,222.0,41.391,2.174
Entire home/apt,Eixample,18,5.0,6,3.0,240.0,41.388,2.171
Entire home/apt,Eixample,39,4.5,6,2.0,215.0,41.397,2.169
Entire home/apt,Gràcia,36,4.5,6,2.0,216.0,41.397,2.156
Entire home/apt,Gràcia,19,4.5,6,2.0,216.0,41.397,2.157
Entire home/apt,Gràcia,3,3.5,4,2.0,282.0,41.397,2.157
Entire home/apt,Eixample,7,4.5,8,5.0,286.0,41.398,2.169
Entire home/apt,Eixample,35,4.5,9,4.0,301.0,41.398,2.172
Entire home/apt,Eixample,18,4.5,8,3.0,275.0,41.397,2.168
Entire home/apt,Ciutat Vella,14,4.5,10,4.0,240.0,41.384,2.175
Entire home/apt,Sant Martí,5,5.0,5,2.0,304.0,41.402,2.210
Entire home/apt,Eixample,7,5.0,8,4.0,259.0,41.396,2.175
Entire home/apt,Eixample,3,5.0,8,4.0,288.0,41.397,2.177
Entire home/apt,Eixample,20,4.5,8,4.0,266.0,41.396,2.177
Entire home/apt,Eixample,56,4.5,7,3.0,235.0,41.395,2.176
Entire home/apt,Ciutat Vella,18,4.5,2,1.0,301.0,41.387,2.177
Entire home/apt,Eixample,8,4.5,6,3.0,289.0,41.396,2.175
Entire home/apt,Eixample,6,5.0,2,1.0,240.0,41.394,2.176
Entire home/apt,Eixample,52,4.5,7,4.0,216.0,41.399,2.177
Entire home/apt,Eixample,89,4.5,6,2.0,239.0,41.394,2.176
Entire home/apt,Sant Martí,11,4.0,6,3.0,271.0,41.398,2.206
Entire home/apt,Eixample,108,5.0,6,2.0,301.0,41.389,2.164
Entire home/apt,Sants-Montjuïc,17,4.5,6,3.0,259.0,41.373,2.158
Entire home/apt,Eixample,14,4.5,8,3.0,240.0,41.394,2.170
Entire home/apt,Eixample,107,5.0,10,5.0,301.0,41.387,2.167
Entire home/apt,Ciutat Vella,12,4.5,3,3.0,288.0,41.382,2.175
Entire home/apt,Eixample,4,4.5,5,3.0,288.0,41.389,2.174
Entire home/apt,Ciutat Vella,11,4.5,4,1.0,240.0,41.382,2.171
Entire home/apt,Ciutat Vella,127,4.5,10,4.0,286.0,41.378,2.171
Entire home/apt,Ciutat Vella,7,5.0,5,2.0,240.0,41.380,2.172
Entire home/apt,Ciutat Vella,74,4.5,6,2.0,229.0,41.376,2.169
Entire home/apt,Eixample,11,5.0,6,2.0,222.0,41.389,2.167
Entire home/apt,Ciutat Vella,4,4.5,9,3.0,294.0,41.379,2.172
Entire home/apt,Ciutat Vella,22,5.0,8,4.0,265.0,41.384,2.164
Entire home/apt,Ciutat Vella,68,4.5,6,3.0,216.0,41.382,2.174
Entire home/apt,Sants-Montjuïc,13,5.0,6,3.0,216.0,41.370,2.161
Entire home/apt,Eixample,49,4.5,8,3.0,265.0,41.387,2.168
Entire home/apt,Eixample,10,4.5,6,3.0,259.0,41.392,2.178
Entire home/apt,Ciutat Vella,62,4.5,6,3.0,252.0,41.374,2.175
Entire home/apt,Eixample,6,5.0,6,3.0,276.0,41.391,2.173
Entire home/apt,Ciutat Vella,9,5.0,6,3.0,301.0,41.377,2.178
Entire home/apt,Gràcia,6,5.0,4,3.0,235.0,41.405,2.161
Entire home/apt,Sarrià-Sant Gervasi,3,4.5,6,3.0,216.0,41.406,2.138
Entire home/apt,Gràcia,5,4.5,4,0.0,229.0,41.400,2.155
Entire home/apt,Gràcia,11,5.0,10,4.0,301.0,41.400,2.157
Entire home/apt,Gràcia,111,4.5,14,4.0,288.0,41.405,2.170
Entire home/apt,Gràcia,13,4.5,5,2.0,216.0,41.405,2.154
Entire home/apt,Eixample,10,5.0,6,3.0,216.0,41.408,2.173
Entire home/apt,Eixample,6,3.5,6,2.0,240.0,41.399,2.173
Entire home/apt,Eixample,5,4.5,8,3.0,288.0,41.400,2.172
Entire home/apt,Eixample,7,4.5,6,3.0,229.0,41.400,2.183
Entire home/apt,Eixample,4,4.5,8,3.0,288.0,41.399,2.173
Entire home/apt,Eixample,58,4.5,12,4.0,216.0,41.399,2.163
Entire home/apt,Eixample,3,4.5,5,2.0,240.0,41.408,2.174
Entire home/apt,Eixample,34,4.5,8,3.0,239.0,41.407,2.174
Entire home/apt,Eixample,46,4.5,10,4.0,297.0,41.399,2.164
Entire home/apt,Gràcia,23,4.5,8,4.0,218.0,41.407,2.162
Entire home/apt,Gràcia,14,4.0,16,4.0,301.0,41.406,2.166
Entire home/apt,Sant Martí,3,4.5,10,3.0,309.0,41.406,2.196
Entire home/apt,Gràcia,13,5.0,2,1.0,301.0,41.400,2.163
Entire home/apt,Eixample,38,4.5,6,3.0,229.0,41.405,2.175
Entire home/apt,Eixample,5,4.5,6,3.0,301.0,41.400,2.179
Entire home/apt,Eixample,12,5.0,6,2.0,210.0,41.405,2.174
Entire home/apt,Gràcia,3,5.0,3,2.0,229.0,41.407,2.159
Entire home/apt,Eixample,26,4.5,5,3.0,301.0,41.400,2.171
Entire home/apt,Gràcia,63,4.5,8,5.0,240.0,41.402,2.169
Entire home/apt,Eixample,27,4.5,7,3.0,267.0,41.399,2.170
Entire home/apt,Eixample,16,4.5,8,4.0,281.0,41.399,2.177
Entire home/apt,Sarrià-Sant Gervasi,12,5.0,7,4.0,246.0,41.395,2.149
Entire home/apt,Eixample,3,4.5,4,2.0,235.0,41.393,2.158
Entire home/apt,Eixample,11,4.5,6,2.0,271.0,41.389,2.164
Entire home/apt,Eixample,6,4.5,6,2.0,240.0,41.389,2.164
Entire home/apt,Eixample,4,5.0,8,2.0,235.0,41.395,2.171
Entire home/apt,Eixample,3,4.5,10,6.0,298.0,41.396,2.167
Entire home/apt,Eixample,9,5.0,4,1.0,252.0,41.390,2.172
Entire home/apt,Gràcia,8,3.5,14,5.0,271.0,41.398,2.158
Entire home/apt,Eixample,10,4.5,4,2.0,216.0,41.392,2.160
Entire home/apt,Sarrià-Sant Gervasi,14,5.0,7,4.0,240.0,41.396,2.151
Entire home/apt,Eixample,31,4.5,8,3.0,246.0,41.388,2.158
Entire home/apt,Eixample,93,4.5,10,4.0,288.0,41.380,2.155
Entire home/apt,Eixample,10,4.5,5,3.0,276.0,41.392,2.155
Entire home/apt,Gràcia,19,4.5,6,2.0,216.0,41.396,2.158
Entire home/apt,Eixample,3,5.0,4,1.0,238.0,41.386,2.169
Entire home/apt,Sarrià-Sant Gervasi,14,4.5,7,4.0,240.0,41.394,2.149
Entire home/apt,Sarrià-Sant Gervasi,34,5.0,8,4.0,229.0,41.395,2.151
Entire home/apt,Sarrià-Sant Gervasi,12,4.5,7,4.0,229.0,41.395,2.151
Entire home/apt,Sarrià-Sant Gervasi,47,4.5,7,4.0,240.0,41.395,2.150
Entire home/apt,Eixample,112,4.5,12,5.0,222.0,41.395,2.155
Entire home/apt,Eixample,6,4.5,4,2.0,229.0,41.389,2.150
